run_id,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,trial_index,strategy,doc_positions,model_provider,model_id,question,majority_value,minority_value,raw_response,parsed_answer,parsed_confidence,prompt_tokens,completion_tokens,error
b79b323a,2026-07-16T06:54:42.820378+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 4}",$25,4,373,150,
b79b323a,2026-07-16T06:54:47.708773+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 4}",$25,4,378,199,
b79b323a,2026-07-16T06:54:51.836241+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"```json
{""answer"": ""According to the retrieved documents, there is a conflict regarding the fee: the Open Encyclopedia Project and Company Newswire state it is $25, while the Regional Business Journal states it is $35."", ""confidence"": 4}
```_","According to the retrieved documents, there is a conflict regarding the fee: the Open Encyclopedia Project and Company Newswire state it is $25, while the Regional Business Journal states it is $35.",4,262,57,
b79b323a,2026-07-16T06:54:54.051030+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MIN""]",openai,gpt-5-mini,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 4}",$25,4,264,214,
b79b323a,2026-07-16T06:54:58.005108+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MIN""]",deepseek,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 5}",$25,5,265,13,
b79b323a,2026-07-16T06:55:01.020155+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"```json
{""answer"": ""Based on the provided documents, there is conflicting information regarding the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank. Sources such as the Open Encyclopedia Project, Regional Business Journal, and Company Newswire state the fee is $25, while Sector Analysis Quarterly and IndustryTalk Forums state it is $35."", ""confidence"": 5}
```","Based on the provided documents, there is conflicting information regarding the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank. Sources such as the Open Encyclopedia Project, Regional Business Journal, and Company Newswire state the fee is $25, while Sector Analysis Quarterly and IndustryTalk Forums state it is $35.",5,374,81,
b79b323a,2026-07-16T06:55:02.910835+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",openai,gpt-5-mini,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"":""$25"",""confidence"":4}",$25,4,373,276,
b79b323a,2026-07-16T06:55:06.895853+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",deepseek,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,"{""answer"": ""$25"", ""confidence"": 4}",$25,4,378,13,
b79b323a,2026-07-16T06:55:08.742972+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"```json
{""answer"": ""30%"", ""confidence"": 5}
```",30%,5,313,18,
b79b323a,2026-07-16T06:55:10.489806+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,305,86,
b79b323a,2026-07-16T06:55:13.049640+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,318,87,
b79b323a,2026-07-16T06:55:15.022329+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"```json
{
  ""answer"": ""The provided documents contain conflicting information. Documents 1, 2, and 3 state that the Orcana Reserve Act at Tessamir Bancorp caps institutional lending at 30%, while Document 4 states that it caps institutional lending at 25%."",
  ""confidence"": 5
}
```","The provided documents contain conflicting information. Documents 1, 2, and 3 state that the Orcana Reserve Act at Tessamir Bancorp caps institutional lending at 30%, while Document 4 states that it caps institutional lending at 25%.",5,313,74,
b79b323a,2026-07-16T06:55:16.599876+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",openai,gpt-5-mini,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 3}",30%,3,305,150,
b79b323a,2026-07-16T06:55:19.499580+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MIN""]",deepseek,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 4}",30%,4,318,14,
b79b323a,2026-07-16T06:55:23.146827+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"```json
{""answer"": ""The provided documents contain conflicting information regarding the cap. Documents 1 and 3 state that the Orcana Reserve Act at Tessamir Bancorp caps institutional lending at 25%, while Documents 2 and 4 state that the cap is 30%."", ""confidence"": 5}
```_
","The provided documents contain conflicting information regarding the cap. Documents 1 and 3 state that the Orcana Reserve Act at Tessamir Bancorp caps institutional lending at 25%, while Documents 2 and 4 state that the cap is 30%.",5,313,70,
b79b323a,2026-07-16T06:55:25.060243+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",openai,gpt-5-mini,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"":""Conflicting reports — some sources state 25% (Documents 1 and 3) while others state 30% (Documents 2 and 4)."",""confidence"":2}",Conflicting reports — some sources state 25% (Documents 1 and 3) while others state 30% (Documents 2 and 4).,2,305,306,
b79b323a,2026-07-16T06:55:29.503054+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""25%"", ""confidence"": 2}",25%,2,318,325,
b79b323a,2026-07-16T06:55:33.928810+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"```json
{""answer"": ""30%"", ""confidence"": 5}
```",30%,5,365,18,
b79b323a,2026-07-16T06:55:35.520349+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 4}",30%,4,354,150,
b79b323a,2026-07-16T06:55:38.906022+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 4}",30%,4,370,254,
b79b323a,2026-07-16T06:55:44.395018+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"```json
{""answer"": ""According to the provided documents, there is a conflict regarding the exact cap: Document 1 (Open Encyclopedia Project) and Document 3 (Regional Business Journal) state that the Orcana Reserve Act at Tessamir Bancorp caps institutional lending at 30%, while Document 2 (IndustryTalk Forums) states it caps institutional lending at 25%."", ""confidence"": 5}
```","According to the provided documents, there is a conflict regarding the exact cap: Document 1 (Open Encyclopedia Project) and Document 3 (Regional Business Journal) state that the Orcana Reserve Act at Tessamir Bancorp caps institutional lending at 30%, while Document 2 (IndustryTalk Forums) states it caps institutional lending at 25%.",5,256,87,
b79b323a,2026-07-16T06:55:46.645623+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",openai,gpt-5-mini,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 4}",30%,4,252,150,
b79b323a,2026-07-16T06:55:49.894352+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 4}",30%,4,261,14,
b79b323a,2026-07-16T06:55:55.252345+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:2,5,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"```json
{""answer"": ""The provided documents contain conflicting information regarding the institutional lending cap under the Orcana Reserve Act at Tessamir Bancorp. Documents 1 and 3 state the cap is 25%, while Documents 2, 4, and 5 state the cap is 30%."", ""confidence"": 5}
```","The provided documents contain conflicting information regarding the institutional lending cap under the Orcana Reserve Act at Tessamir Bancorp. Documents 1 and 3 state the cap is 25%, while Documents 2, 4, and 5 state the cap is 30%.",5,365,72,
b79b323a,2026-07-16T06:55:57.164369+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:2,5,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"":""30%"",""confidence"":4}",30%,4,354,276,
b79b323a,2026-07-16T06:56:02.034854+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:2,5,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""25%"", ""confidence"": 3}",25%,3,370,284,
b79b323a,2026-07-16T06:56:06.370837+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"```json
{""answer"": ""$100"", ""confidence"": 5}
```",$100,5,332,19,
b79b323a,2026-07-16T06:56:07.975605+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,325,86,
b79b323a,2026-07-16T06:56:11.221446+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,336,83,
b79b323a,2026-07-16T06:56:13.691708+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"```json
{""answer"": ""$100"", ""confidence"": 5}
```",$100,5,333,19,
b79b323a,2026-07-16T06:56:15.229844+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 4}",$100,4,326,214,
b79b323a,2026-07-16T06:56:18.170316+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,337,13,
b79b323a,2026-07-16T06:56:22.602053+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"```json
{
  ""answer"": ""The provided documents contain conflicting information. According to Document 1 and Document 4, the default overdraft protection limit is $100, while Document 2 and Document 3 state that it is $1000."",
  ""confidence"": 3
}
```","The provided documents contain conflicting information. According to Document 1 and Document 4, the default overdraft protection limit is $100, while Document 2 and Document 3 state that it is $1000.",3,334,67,
b79b323a,2026-07-16T06:56:24.370339+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"":""Conflicting sources: Documents 1 and 4 state $100; Documents 2 and 3 state $1000."",""confidence"":3}",Conflicting sources: Documents 1 and 4 state $100; Documents 2 and 3 state $1000.,3,327,426,
b79b323a,2026-07-16T06:56:29.861677+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$1000"", ""confidence"": 2}",$1000,2,338,579,
b79b323a,2026-07-16T06:56:38.775997+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"```json
{
  ""answer"": ""The default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company is $100, though one regional report claims it is $1000."",
  ""confidence"": 5
}
```","The default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company is $100, though one regional report claims it is $1000.",5,386,56,
b79b323a,2026-07-16T06:56:43.964295+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 4}",$100,4,376,150,
b79b323a,2026-07-16T06:56:48.610690+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 4}",$100,4,390,156,
b79b323a,2026-07-16T06:56:52.591897+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"```json
{""answer"": ""According to the retrieved documents, there are conflicting figures for the default overdraft protection limit. Company Newswire states it is $1000, while the Open Encyclopedia Project and Sector Analysis Quarterly state it is $100."", ""confidence"": 5}
```","According to the retrieved documents, there are conflicting figures for the default overdraft protection limit. Company Newswire states it is $1000, while the Open Encyclopedia Project and Sector Analysis Quarterly state it is $100.",5,278,61,
b79b323a,2026-07-16T06:56:54.372034+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"":""$100"",""confidence"":4}",$100,4,274,212,
b79b323a,2026-07-16T06:56:59.284196+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 2}",$100,2,281,252,
b79b323a,2026-07-16T06:57:02.983675+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"```json
{
  ""answer"": ""The provided documents contain conflicting information. According to Company Newswire, Open Encyclopedia Project, and Sector Analysis Quarterly, the limit is $100. However, IndustryTalk Forums and Regional Business Journal state the limit is $1000."",
  ""confidence"": 3
}
```_
","The provided documents contain conflicting information. According to Company Newswire, Open Encyclopedia Project, and Sector Analysis Quarterly, the limit is $100. However, IndustryTalk Forums and Regional Business Journal state the limit is $1000.",3,387,72,
b79b323a,2026-07-16T06:57:04.852397+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"":""$100"",""confidence"":4}",$100,4,377,212,
b79b323a,2026-07-16T06:57:08.661528+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 4}",$100,4,391,176,
