run_id,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,trial_index,strategy,doc_positions,model_provider,model_id,question,majority_value,minority_value,raw_response,parsed_answer,parsed_confidence,prompt_tokens,completion_tokens,error
8f7f25a1,2026-07-16T06:50:44.721133+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,351,8,
8f7f25a1,2026-07-16T06:50:44.721502+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,351,8,
8f7f25a1,2026-07-16T06:50:44.721589+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:2,4,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,351,8,
8f7f25a1,2026-07-16T06:50:44.721722+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,413,8,
8f7f25a1,2026-07-16T06:50:44.721796+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,413,8,
8f7f25a1,2026-07-16T06:50:44.721843+00:00,E002,Tessamir Bancorp,banking,lending_cap,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,413,8,
8f7f25a1,2026-07-16T06:50:44.721918+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,288,8,
8f7f25a1,2026-07-16T06:50:44.721964+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,288,8,
8f7f25a1,2026-07-16T06:50:44.722002+00:00,E002,Tessamir Bancorp,banking,lending_cap,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,288,8,
8f7f25a1,2026-07-16T06:50:44.722071+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:2,5,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,413,8,
8f7f25a1,2026-07-16T06:50:44.722113+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:2,5,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,413,8,
8f7f25a1,2026-07-16T06:50:44.722145+00:00,E002,Tessamir Bancorp,banking,lending_cap,3:2,5,1,standard,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the maximum lending cap specified by the Orcana Reserve Act at Tessamir Bancorp?,30%,25%,"{""answer"": ""30%"", ""confidence"": 5}",30%,5,413,8,
8f7f25a1,2026-07-16T06:50:44.722378+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,411,8,
8f7f25a1,2026-07-16T06:50:44.722585+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,411,8,
8f7f25a1,2026-07-16T06:50:44.722686+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,411,8,
8f7f25a1,2026-07-16T06:50:44.722825+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,411,8,
8f7f25a1,2026-07-16T06:50:44.722936+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,411,8,
8f7f25a1,2026-07-16T06:50:44.723037+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:1,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,411,8,
8f7f25a1,2026-07-16T06:50:44.723131+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,412,8,
8f7f25a1,2026-07-16T06:50:44.723227+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,412,8,
8f7f25a1,2026-07-16T06:50:44.723311+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:2,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,412,8,
8f7f25a1,2026-07-16T06:50:44.723457+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,478,8,
8f7f25a1,2026-07-16T06:50:44.723578+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,478,8,
8f7f25a1,2026-07-16T06:50:44.723660+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,4:1,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,478,8,
8f7f25a1,2026-07-16T06:50:44.723763+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,346,8,
8f7f25a1,2026-07-16T06:50:44.723837+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,346,8,
8f7f25a1,2026-07-16T06:50:44.723918+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,2:1,3,1,standard,"[""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,346,8,
8f7f25a1,2026-07-16T06:50:44.724008+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,478,8,
8f7f25a1,2026-07-16T06:50:44.724088+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,478,8,
8f7f25a1,2026-07-16T06:50:44.724182+00:00,E003,Meridian Vale Trust Company,banking,overdraft_limit,3:2,5,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the default overdraft protection limit for the ApexGrowth Savings account at Meridian Vale Trust Company?,$100,$1000,"{""answer"": ""$100"", ""confidence"": 5}",$100,5,478,8,
8f7f25a1,2026-07-16T06:50:44.724327+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,376,9,
8f7f25a1,2026-07-16T06:50:44.724450+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,376,9,
8f7f25a1,2026-07-16T06:50:44.724529+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,4:0,4,1,standard,"[""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,376,9,
8f7f25a1,2026-07-16T06:50:44.724644+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,3:1,4,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,376,9,
8f7f25a1,2026-07-16T06:50:44.724732+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,3:1,4,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,376,9,
8f7f25a1,2026-07-16T06:50:44.724868+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,3:1,4,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,376,9,
8f7f25a1,2026-07-16T06:50:44.725047+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,2:2,4,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",gemini,gemini-3.5-flash-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,375,9,
8f7f25a1,2026-07-16T06:50:44.725174+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,2:2,4,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",openai,gpt-5-mini-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,375,9,
8f7f25a1,2026-07-16T06:50:44.725337+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,2:2,4,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,375,9,
8f7f25a1,2026-07-16T06:50:44.725562+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,435,9,
8f7f25a1,2026-07-16T06:50:44.725691+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,435,9,
8f7f25a1,2026-07-16T06:50:44.725777+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,4:1,5,1,standard,"[""MAJ"", ""MIN"", ""MAJ"", ""MAJ"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,435,9,
8f7f25a1,2026-07-16T06:50:44.725921+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",gemini,gemini-3.5-flash-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,315,9,
8f7f25a1,2026-07-16T06:50:44.726013+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",openai,gpt-5-mini-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,315,9,
8f7f25a1,2026-07-16T06:50:44.726063+00:00,E004,Ashfell Mutual Bank,banking,interest_rate,2:1,3,1,standard,"[""MAJ"", ""MIN"", ""MAJ""]",deepseek,deepseek/deepseek-v4-flash-MOCK,What is the annual interest rate for the FlexPrime Savings account at Ashfell Mutual Bank?,5.75%,3.5%,"{""answer"": ""5.75%"", ""confidence"": 5}",5.75%,5,315,9,
